brackets,title
"(She is, I assume one is to know, boldly declaring a moral from Lacan's discussion of the difference between the Ego-Ideal and the Ideal Ego.)",A Pitch of Philosophy
(Its absurdity was featured the last time I heard a celebrity introduce the multitudes to an excellent televised production of the opera.),A Pitch of Philosophy
"(Music, like infancy, marks the permanence of the place of understanding as before what we might call meaning, as if it exists in permanent anticipation of-hence in perpetual dissatisfaction with, even disdain for-what can- be said.)",A Pitch of Philosophy
"(Something like this sense of suffocation by a plagiarized world, trading in stolen voices, as if haunted by any claim of originality, is associated with Antonin Artaud's writing in Derrida's ""La Parole soufflee,"" a reading of that writing. I notice its connection with Emerson's ""Fate"" in the concluding pages of ""Notes on the Opening of Wittgenstein's Investigations."")",A Pitch of Philosophy
"(I wish I could better epitomize Vladimir Jankelevitch's marvelous writing about Debussy, in which the concept of geotropism proposes a plane or planet of life for the variations of downward turns in this music-""Ne me touchez pas. Ne me touchez pas""-together with its contrasting phototropisms, let's call them, and with its wavering, trilling, repetitive gestures of stasis.)",A Pitch of Philosophy
"(I am encouraged by Michael Fried's recent series of remarkable essays on writing of the 1890'S, in which he reconceives what he is prepared to call impressionism, to regard that discussion as open. The topic will return briefly here.)",A Pitch of Philosophy
"(Not accidentally, apparently, has Emerson's prose, from the beginning, as often as it was denied philosophicality, been found to be a mist, sometimes conceded to be golden.)",A Pitch of Philosophy
"(The empiricists' picture of the human mind, as formed by impressionistically based ideas, was famously figured by Locke as a tabula rasa, an erased slate. The rationalist reply, as in Leibniz, is that what is in the mind before the onset of impressions, is the (form of the) mind. I believe these pictures continue their life today. In the figure of Melisande, as in Emerson, both pictures are left behind; the mind can no longer clear itself. In Freud's image in uA Note upon the Mystic Writing-Pad;' the detachable, unfrayable surface has come to cleave to its base, as if there is neither past nor future, nothing but unreadable presence and endlessness. Michael Fried's perception of writers like Stephen Crane and Joseph Conrad, incessantly refiguring the appearance of writing on a clean page, is as of one in struggle with the mind as an unerasable slate. If so, something traumatic had happened in the half century since Thoreau's confidence in his variousness with recounting writing (as with a stick in the sand, a hoe in a field, an axe to dismantle and reuse the material of a shack for sharper edification)-unless that confidence was altogether exceptional, then and now, demanding the pair of convictions that one's unintelligibility is not of one's own doing, and that it will not be one's undoing.)",A Pitch of Philosophy
"(The exception I leave open is what is called Israel. The price of taking it as an alternative is of making it one place among others. I do not yet trust myself to do this, or not to.)",A Pitch of Philosophy
"(Translated with the exception of part I, ""Declarations d'Independance:' together with roundtable discussions in The Ear of the Other, trans. Peggy Kamuf, ed. Christie V. MacDonald; New York: Schocken Books, 1985.)",A Pitch of Philosophy
"(Derrida's original essay, his reply to Searle, and a new response are printed together in Limited Inc. Searle's response in Glyph I to Derrida's original essay is not reprinted.)",A Pitch of Philosophy
"(Reprinted as ""On Sense and Meaning"" in Collected Papers on Mathematics, Logic, and Philosophy, edt Brian McGuinness, trans. Max Black, V. H. Dudman, Peter Geach, Hans Kaal, E. H. W. Kluge, Brian McGuinness, and R. H. Stoothoff; Oxford: Basil Blackwell, 1984.)",A Pitch of Philosophy
