brackets,title
"(Shakespeare, Ibsen, George Bernard Shaw)",Cities of Words
(Emerson and Freud),Cities of Words
(according to me),Cities of Words
"(the earliest dating from 1934, the latestfrom 1949)",Cities of Words
(I know of no one who is),Cities of Words
(on works of philosophy or of literature),Cities of Words
"(since the idea of a chapter, as marking a segment of a life, is an equally apt and interesting concept)",Cities of Words
(though on the other side we are at the same time members of the world of sense),Cities of Words
(picking up her bag),Cities of Words
"(the province of the knowledge of objects and their causal laws, presided over by the human understanding)",Cities of Words
"(the province of freedom and of the moral law, presided over by reason, transcending the human powers of knowing)",Cities of Words
(not unlike john Stuart Mill's),Cities of Words
(or political),Cities of Words
(this is not exactly foreign to Kant),Cities of Words
"(Such a refusal can be understood to manifest itself in the writing of Wittgenstein and of Heidegger. But in these cases this aspect of the writing is, for reasons yet unarticulated, ignorable at will.)",Cities of Words
"(""these bleak rocks"")",Cities of Words
(with myself),Cities of Words
"(social, political)",Cities of Words
(who is not featured in these pages but puts in a distinct cameo appearance),Cities of Words
"(""the"" relation?)",Cities of Words
[the scholar],Cities of Words
"(the condition Emerson opposes as ""conformity,' what philosophy has forever called the unexamined life)",Cities of Words
"(Emerson cries out, ""Every word they say chagrins us"")",Cities of Words
"(A condition of philosophy is that the day not absolutely be closed to freedom, by tyranny or by poverty.)",Cities of Words
(I take it for granted that philosophy had no systematic understanding of the unconscious),Cities of Words
"(as though we withheld the sense of our words even, or especially, from ourselves)",Cities of Words
(beyond moments of ecstasy),Cities of Words
"(for example, immune to skeptical doubt)",Cities of Words
(myself half the time),Cities of Words
"(say from the time of Shakespeare and, in the following generations, in the work of Milton and of Locke)",Cities of Words
(or say professional),Cities of Words
(literary),Cities of Words
"(the first modern to show that major philosophy can be produced by a professor, namely within a  a discipline that is one among other university disciplines)",Cities of Words
"(even' perhaps niment of the ordinary or comic or particularly, when the lives depicted are historical or elevated hunted or haunted)",Cities of Words
"(merely exaggerated, as I spent the that philife through college as a musician)",Cities of Words
"(This incompatibility may be denied, or repressed. It once helped me to assert a difference between the idea that some people may rightly be made slaves and the idea that some group of people are inherently slaves, something other than exactly human. The former idea is merely hideous. Holders of the latter idea are accursed.)",Cities of Words
"(unless I specifr otherwise, I use this term as shorthand for the United States)",Cities of Words
(unless pherapsone concives that its literary that its literary accomplishments are its philosophy),Cities of Words
(the traditional black beasts stalked by Enlightenment thought),Cities of Words
(which may indeed be all that is rationally attainable),Cities of Words
(meaning our constitution and our writing),Cities of Words
"(as, for example, in A Midsummer Night's Dream)",Cities of Words
(with one exception that proves the rule),Cities of Words
(or so I claim),Cities of Words
(as in Dead ManWalking),Cities of Words
(as in The Insider),Cities of Words
(as in The Front),Cities of Words
(as in Cider House Rules),Cities of Words
(Kant and Iohn Stuart Mill both have deep perfectionist strains in their views),Cities of Words
"(as when someone is glad to tell you how to be all you can be, or, in a more recent televisio advertisement, to promise you fulfillment through day trading on the stock market)",Cities of Words
(prefiguring the division between what I have called utilitariania and Kantianism),Cities of Words
[or weight],Cities of Words
[or weigh],Cities of Words
"(It is not clear,and for my purposes need not be, whether Socrates is differt emphases of a quesentiion.)",Cities of Words
(as lying' stealing' treachery of some kind),Cities of Words
(however otherwise praised),Cities of Words
(the one sought by the sage),Cities of Words
"(of those, at any rate, free to talk about their lives and to modifr them)",Cities of Words
"(interpreting perfection to regard certain privileged and cultivated styles of life as of intrinsically greater worth, and deserving of greater material rewards, than more vulgar, common lives)",Cities of Words
(for him),Cities of Words
(perhaps one or other such moment will present itself as boredom),Cities of Words
(Heidegger's Being and Time and Wittgenstein's Philosophical Investigations),Cities of Words
"(Although I cannot here, as I did in the course, assign you to read the works addressed, I hope that many of you will wish to read them-and to view the films. While each chapter is meant to have its autonomy, an irreducible feature of the book's motivation is to lead its readers outside the chapters and into the marvelous works, of literature and philosophy and film, that have inspired them.)",Cities of Words
(as well as certain choices of instances),Cities of Words
"(whether, or when, say, as in The Lady Eve, to confess an indiscretion, or whether, as in The Awful Truth, to take oflense at an indiscretion)",Cities of Words
"(A famous case in which the relation promises to be abrogated is the conclusion of Billy Wilder's Some Like It Hot, itself evidently not a remarriage comedy.)",Cities of Words
(or I am too isolated in my experience to tell),Cities of Words
"(abortion, euthanasia, poverty, taxation, capital punishment)",Cities of Words
(explicitly out of deference to the imagined sensibilities of scientists),Cities of Words
(by us),Cities of Words
(Wittgenstein picnrres a pertinent sense of unease as mortal restlessness.),Cities of Words
(meaning not our virtuosity but something like our receptiveness),Cities of Words
(Nietzsche's word for the spreading inability to want the world is nihilism.),Cities of Words
"(but what this means is a matter he will go on to examine, has already, if invisibly, begun examining in his speaking of ""abiding by our impression"")",Cities of Words
"(or perhaps for congenial company, il case we know ourselves to be clear of this charge)",Cities of Words
"(the opening words of the essay are ""I read the other day"")",Cities of Words
"(Emersons insight that this feeling of majesty is alienated and-or because-projected out of being rejected by us, is the kind of insight I have learned to expect of Emerson.)",Cities of Words
"(and because Lowell admired Emerson, he qualified his epithet by describing it as a ""golden"" mist)",Cities of Words
"(As when, in the opening of ""Se1f-Reliance,"" he describes the impressions he inscribes as merely those already rejected by the reader-leaving it open how far his own work of genius is to undo the alienation of the majesty that is the cost of the reception of other such works. The self-questioning is hence simultaneously a questioning of his audience, of those he writes for, taking the form of asking what reading is.)",Cities of Words
(which we might project upon Emerson),Cities of Words
"(not at this stage critical, but, say, critical discomfiting)",Cities of Words
"(This is precisely what Thoreau stages himself as attempting to do, as he simultaneously suggests the magnitude of the task, on the opening page of Walden::'I . . . require of every writer, first or last, a simple and sincere account of his own life, and not merely what he has heard of other men's lives; some such account as he would send to his kindred from a distant land, for if he has lived sincerely, it must have been in a distant land to me."")",Cities of Words
"(This is a burning question for Thoreau, in Walden as well as in his deeply influential essay ""Civil Disobedience,"" known to be an inspiration for both Mahatma Gandhi and Martin Luther King Ir.)",Cities of Words
"(that is,lacking and desiring)",Cities of Words
"(to others, to ourselves)",Cities of Words
(if I do not miss the fact that it is a crisis),Cities of Words
"(Writing, as an allegory of aversion to conformity, to going along, getting along' inevitably raises the question of the direction of aversive turning as turning toward or away, since I crave the words I cringe from-all the words I have)",Cities of Words
[ing],Cities of Words
(or as a dimension of any moral theory),Cities of Words
(spencer Tracy),Cities of Words
(Katharine Hepburn),Cities of Words
"(""what must go in trying to resolve kind of disagreement, my friend, causes hatred and anger?"")",Cities of Words
[conformity's],Cities of Words
"(so it is as attracted to that audience, or what it may become, as it is chagrined by it)",Cities of Words
"(Thoreau says it this way: ""I never knew . . . a worse man than myself'"" And ""I would not [waste myself in?] preaching to a stone."")",Cities of Words
"(to ourselves, to others)",Cities of Words
"(Thoreau characteristically names his audience the student, and Emerson names it the scholar, but neither of them has in mind simply, or even primarily, people enrolled itself-is always becoming, as on a in what we call a school, but rather an aspect of their conception of the human, of any age.)",Cities of Words
